"Product Code","Barcode 1","On Order"
9985870,3348901441520,0
9959719,3348901329484,0
9959701,3348901329460,0
9959727,3348901329477,0
9986225,3348901469753,0
9986217,3348901473286,0
9986050,3348901475976,0
9986076,3348901475983,0
9986084,3348901475990,0
9986035,3348901469746,0
9958257,3348901293037,0
9985995,3348901320054,0
9959834,3348901301978,0
9959842,3348901301794,0
9960188,3348901320023,0
9959859,3348901311397,0
9959867,3348901302005,0
9959875,3348901301862,0
9959883,3348901301916,0
9959891,3348901301640,0
9959909,3348901301657,0
9960279,3348901320047,0
9960022,3348901301787,0
9960055,3348901301770,0
9960071,3348901301930,0
9960097,3348901301923,0
9960105,3348901301954,0
9960170,3348901320016,0
9960113,3348901301763,0
9960287,3348901320009,0
9960295,3348901320122,0
9960121,3348901301992,0
9960139,3348901301817,0
9960154,3348901301848,0
9960311,3348901301909,0
9960303,3348901301947,0
9960329,3348901301961,0
9958307,3348901252881,0
9958315,3348901252898,0
9958331,3348901252904,0
9958281,3348901001915,0
9958372,3348901447171,0
9958380,3348901447188,0
9958398,3348901447195,0
9958414,3348900669703,0
9958406,3348900669697,0
9958422,3348900669710,0
9960436,3348901379960,0
9960444,3348901380027,0
9960451,3348901391719,0
9960469,3348901380034,0
9960477,3348901380041,0
9960485,3348901391658,0
9960493,3348901380058,0
9985763,3348901380096,0
9960501,3348901379984,0
9960519,3348901380089,0
9985789,3348901380119,0
9960527,3348901380003,0
9960337,3348901300070,0
9960345,3348901300087,0
9960352,3348901300094,0
1030865,3348901514774,0
9957853,3348901439787,0
9957440,3348901383462,0
9957457,3348901383479,0
9957465,3348901383486,0
9957481,338901383509,0
9957499,3348901383516,0
9957507,3348901383523,0
9957523,3348901383530,0
9957531,3348901383547,0
9957556,3348901383554,0
9957572,3348901383561,0
9957606,3348901383578,0
9957622,3348901383585,0
9957648,3348901383592,0
9957697,3348901383615,0
9957663,3348901383608,0
9957705,3348901383622,0
9957747,3348901383646,0
9957754,3348901383660,0
9957770,3348901383677,0
9957796,3348901383684,0
9957812,3348901383691,0
9957838,3348901383707,0
9957846,3348901383714,0
9956756,3348901278324,0
9957069,3348901504461,0
9956764,3348901512800,0
9957085,3348901512558,0
9956822,3348901484527,0
9956806,3348901484534,0
9956772,3348901484541,0
9956798,3348901484558,0
9956889,3348901484565,0
9956855,3348901484572,0
9956830,3348901484589,0
9956848,3348901484596,0
9957093,3348901484602,0
9956871,3348901484619,0
9956962,3348901504430,0
9956954,3348901504423,0
9956921,3348901504416,0
9956897,3348901484626,0
9956913,3348901486996,0
9957101,3348901484633,0
9956947,3348901484640,0
9956996,3348901504447,0
9956970,3348901484657,0
9956988,3348901484664,0
9957119,3348901484671,0
9957010,3348901484688,0
9957044,3348901504454,0
9957028,3348901484695,0
9957077,3348901484510,0
1030816,3348901506519,0
1030824,3348901506526,0
1030832,3348901506533,0
1030840,3348901506540,0
1030857,3348901506557,0
9957218,3348901317092,0
9957333,3348901317238,0
9957242,3348901342704,0
9957317,3348901344043,0
9957192,3348901317047,0
9957267,3348901317184,0
9957200,3348901317078,0
9957275,3348901317214,0
9957226,3348901317115,0
9957291,3348901329170,0
9957234,3348901317122,0
9957309,3348901317252,0
9957283,3348901344036,0
9955899,3348901437769,0
9955915,3348901437752,0
9956749,3348901437806,0
9955923,3348901438421,0
9955949,3348901438452,0
9955956,3348901437783,0
9955972,3348901438094,0
9955980,3348901437837,0
9955998,3348901438476,0
9956012,3348901437813,0
9956020,3348901438117,0
9956046,3348901438360,0
9956053,3348901438308,0
9956079,3348901437868,0
9956087,3348901438438,0
9956145,3348901437844,0
9956178,3348901438131,0
9956194,3348901438384,0
9956228,3348901438322,0
9956244,3348901437899,0
9956277,3348901438254,0
9956301,3348901438445,0
9956319,3348901437875,0
9956335,3348901438193,0
9956384,3348901438346,0
9956400,3348901437905,0
9956426,3348901438261,0
9956467,3348901437936,0
9956483,3348901437929,0
9956723,3348901438285,0
9956525,3348901437974,0
9956558,3348901437950,0
9956590,3348901438018,0
9957143,3348901524889,0
9957135,3348901524872,0
9957127,3348901524865,0
9956574,3348901437998,0
9956103,3348901438537,0
9956137,3348901438629,0
9956202,3348901438674,0
9956236,3348901438551,0
9956269,3348901438636,0
9956293,3348901438544,0
9956327,3348901438681,0
9956343,3348901438759,0
9956368,3348901438742,0
9956392,3348901438575,0
9956418,3348901438667,0
9956129,3348901438483,0
9956442,3348901438643,0
9956459,3348901438568,0
9956491,3348901438698,0
9956509,3348901438766,0
9956533,3348901438735,0
9956566,3348901438599,0
9956582,3348901438711,0
9956608,3348901438650,0
9956616,3348901438582,0
9956624,3348901438704,0
9956632,3348901438728,0
9956657,3348901438605,0
9956665,3348901438612,0
9956673,3348901454810,0
9956699,3348901454827,0
9956707,3348901454834,0
9956152,3348901438520,0
9956095,3348901438506,0
9956061,3348901438513,0
9957176,3348901282680,0
9957150,3348901332262,0
9957168,3348901326193,0
9957390,3348901332231,0
9957408,3348901341165,0
9957374,3348901326155,0
9957382,3348901326162,0
9957416,3348901326179,0
9987652,3348901514736,0
9987637,3348901514712,0
9987645,3348901514729,0
9957366,3348901357890,0
9957341,3348901358057,0
9987629,3348901383509,0
9957960,3348901399654,0
9957895,3348901399661,0
9957911,3348901399678,0
9957929,3348901399685,0
9957952,3348901399708,0
9957945,3348901399692,0
9958190,3348901399883,0
9958208,3348901399906,0
9958216,3348901399913,0
9958232,3348901399920,0
9958240,3348901399937,0
9957432,3348901401753,0
1021740,3348901563789,0
9955691,3348901219587,0
9955758,3348901219433,0
9955741,3348901219457,0
9955725,3348901219501,0
9955766,3348901219556,0
9955733,3348901219495,0
9969775,3348901394468,0
9969692,3348901212595,0
9986803,3348901441582,0
9986746,3348901212618,0
9969718,334890120848,0
9986779,3348901208048,0
9969668,3348901208154,0
9969684,3348901212601,0
9969551,3348901208055,0
9969726,3348901207997,0
9969627,3348901212632,0
9969577,3348901208147,0
9970088,3348901325738,0
9969569,3348901207942,0
9969635,3348901208116,0
9969700,3348901212571,0
9969759,3348901263795,0
9970070,3348901207980,0
9969593,3348901208215,0
9969585,3348901208079,0
9969619,3348901208109,0
9986795,3348901208062,0
907782,5012877057303,300
822759,5013011004870,360
822700,5012877057419,0
118414,5012877057273,0
50294,5013011004863,0
1246628,,0
1200633,,0
44735,5012376011745,0
68320,5012376011776,0
1081975,5016695300375,0
1103142,5016119141898,0
1197094,9899999124078,30
1233907,,0
527796,5019634016757,0
486613,5000158063815,0
2481034,5000158063808,0
1204833,5029801000212,0
8816563,85715950444,0
8816589,85715950468,0
8816571,85715950451,0
8758161,022548155073,0
8758187,022548154496,0
8758179,022548154502,0
8778953,0085715950376,0
8758153,763511009824,0
9434671,763511009800,0
9434663,763511009817,0
9518499,85715950512,0
9511528,85715950086,0
8839961,085715950093,0
9546904,85715950529,0
8789182,085715950413,0
8789166,085715950437,0
8789174,085715950420,0
8778839,0085715950215,0
8758195,0022548423028,0
8758211,0022548423080,0
8827339,085715950208,0
9819616,22548371039,0
8827321,85715950178,0
9801333,22548355145,0
8813925,85715950703,0
8813917,85715950697,0
8813909,85715950680,0
9758236,22548237564,0
8756397,22548432525,0
9813114,763511101238,0
9882028,22548400050,0
9882002,22548400074,0
9935255,22548414040,0
9882010,22548400067,0
9935263,22548414033,0
9464728,85715950581,0
9747999,763511100019,0
9417544,763511099993,0
9400201,763511100002,0
9697970,22548230930,0
9619255,22548230947,0
8806077,022548433638,0
1253533,,0
2271922,5026474000167,0
76927,5000186481001,900
9698879,5000186811112,900
9498635,8717163540213,630
9705484,8712561256513,480
9735648,8712561601276,0
8788465,8720182531049,0
8788473,8720182531056,0
9482944,8711600292277,126
1068857,,0
5015789,5012727902609,0
1143411,5000283587835,0
1162536,9899999107248,0
1170117,9899999106937,0
1162528,9899999106944,0
1172378,,0
1199181,9899999115120,20
1154624,9899999124306,60
1079276,5021730005313,0
521021,5016192292210,190
8786642,8720181295546,84
8786659,8720181286902,192
8786675,8720181287589,162
8786667,8720181287626,210
8786618,8720181284311,222
8786626,8720181284427,126
8786683,8720181291678,168
8786691,8720181291784,120
8792269,8720181295584,72
8792277,8720181295577,108
8792285,8720181287831,120
8792301,8720181287855,102
8792293,8720181287879,150
8811879,8720181284977,84
8697062,8717163764084,192
8697195,8717163742815,132
8754350,8717163762721,150
8845174,8720181292095,0
8845182,8720181292125,0
9939687,8717163762226,48
9933110,8717163764060,162
9933094,8717163742839,138
586735,8000700000050,60
829283,8000700000012,192
8825440,8720182781826,270
8825432,8720182781802,330
9415340,4000388177000,258
9410440,8717163605776,276
8775850,8717163573792,0
9540501,8717644627624,300
9540519,8717644598849,192
8794562,8720182567239,0
8825291,8720182782465,0
8825309,8720182567178,300
8825317,8720182782670,390
8825325,8720182782861,300
9589292,8718114561660,48
9589268,8718114621371,54
8825424,8720182781741,240
8817728,59095361,96
8816365,59095385,48
8817736,59095408,120
9540485,50210404,78
8847808,59092643,0
9540493,50210466,162
8786725,8720181321733,96
8786717,8720181321726,66
9787722,8712561983013,300
9787730,8712561982641,210
9982141,8710847962769,36
9982133,8710847962783,72
8794547,8720182566867,0
8794539,8720182566904,0
8825481,8720182782366,450
8825473,8720182782328,270
3561594,9899999130864,120
1099720,5033847000532,216
1099738,5060034831549,0
1099746,9899999000129,0
1231539,,0
1222900,9899999140610,96
1195676,9899999129356,0
1195684,9899999129271,0
1119817,5020220252466,0
1083492,5016192296218,190
1048776,5016192295211,50
9930843,72239317532,0
9930850,72239003725,4
9930868,72239317556,0
9930876,72239317563,0
9930835,72239317570,0
9815978,72239308554,0
9469834,77239007006,0
9815945,072239306642,0
9930884,72239317952,0
8735086,72239317969,3
8809428,72239304921,0
8685208,072239320440,0
9763574,72239112205,0
8742017,5018632257711,0
9993866,5031966009122,18
9993882,5031966094579,0
9941899,5031966040729,0
9978628,5025416998333,0
8847949,5060391848327,18
8767683,5053146162939,0
8767691,5053146162946,0
8767675,5053146162922,0
3491057,5011091107665,0
1238930,9899999592181,0
9508078,9899999064695,0
8771206,,0
3940905,9899999185741,0
8807232,9323245003065,0
8807257,9323245003416,0
8807224,9323245004567,0
8807240,9323245004505,0
8807265,9323245004543,0
3207925,5000283659228,18
3227493,5000283659211,0
4155560,5000283659259,240
2691,5000283659242,0
3120342,5000283659273,180
4168514,5000283661832,240
469437,5000283659280,0
435073,5000283659297,0
1023415,5000283660088,0
1250216,,20
1206317,9899999133742,20
1203116,9899999107743,840
1206333,9899999133759,0
1203124,9899999133766,0
1250208,,0
9849530,85715806413,0
314989,,0
277897,768455901401,0
3886298,9899999133377,300
3886280,9899999133384,30
3221918,5015664008663,30
9803438,5000394002562,0
8707754,5000394203884,0
8707762,5000394203907,0
1003334,5000394203921,0
8760357,5000394141445,0
8760365,5000394141384,0
2850345,8714789079202,3600
3207776,8714789534138,4536
8767394,5052197036428,0
368399,5052197045222,0
3857257,5052197030075,0
4030748,5011417567586,0
3856952,5052197026023,0
3984846,5011417575314,0
3857190,5052197030044,0
1215490,9899999162070,271
1236454,9899999184676,333
8843799,5000325055896,0
8843815,5000325055230,0
8843807,5000325055926,0
8843823,5000325055353,0
9933839,5000325047822,0
3748282,9899999164760,400
4345518,5016695926889,0
8695389,887167584570,0
8757114,887167625532,0
9975814,887167466142,0
8757155,887167625716,0
8757205,887167625600,0
8757106,887167625723,0
9808007,887167267107,0
8757130,887167625679,0
8757148,887167625686,0
9949058,85805151652,0
9422312,85805390402,0
9446071,85805425234,0
9664715,85805032999,0
8702680,85805152093,0
8702748,85805152147,0
8817645,85805259198,0
9991423,8580555115,0
8844250,085805425302,0
9948787,85805149987,0
8702698,85805150006,0
8702706,85805149994,0
9926981,85805151669,0
9926999,85805150457,0
711598,85805127749,0
9988536,85805268848,0
9988544,85805763749,0
8837254,085805254476,0
8702722,85805553081,0
9988593,85805573201,0
8702714,85805219741,0
9988569,85805757748,0
9988577,85805758745,0
8837262,085805256364,0
9988585,85805548780,0
9884503,85805220761,0
9884511,85805445942,0
9988601,719346263955,0
9586298,27131683810,0
9428582,27131086871,0
8705162,887167560635,0
8692246,887167450400,0
9529405,27131595038,0
9400466,27131019091,0
9400458,27131017752,0
198523,5000167010220,0
2799146,5000167029550,0
3784386,5000158069626,12
2799153,5000167016598,0
80572,5000167010213,0
2380038,5000167014716,0
2646818,5000167023497,24
2853331,5000167093698,36
2820439,5000167036220,12
248609,5000167011593,60
2132850,5000167022667,0
2731412,5000167028751,36
2648996,5033847002468,60
9748609,85805132026,0
3504222,5030451004345,0
9945189,3360373048878,0
2092088,3360373048861,0
2424588,5012882003104,10
2437986,5010981000765,0
2437978,5010981000758,0
3949351,,0
168328,5037336000140,0
3246782,5000471001983,0
3726171,9899999126836,15
332304,4005800034091,30
332254,4005800237522,0
9519471,60018793,40
9437773,4005800237515,0
3256336,4005800030611,70
331538,4005800042775,0
331546,4005800042782,0
9437138,5011522034218,0
9788092,5011522117270,0
1260066,,0
8785214,7640233341414,0
8785198,7640233341391,0
8785206,7640233341407,0
8839581,7640233342053,0
8839565,7640233342039,0
8839573,7640233342046,0
8814667,7640233341698,0
8814659,7640233341704,0
8814642,7640233341711,0
9841412,3423473996651,0
9841420,3423473996750,0
8814675,7640233340196,0
9919309,3423478481558,0
9919317,3423478481459,0
8767220,7640233341056,0
8767238,7640233341063,0
8767246,7640233341070,0
9919283,3423473095552,0
9919291,3423473095651,0
9602293,3423470398007,0
9602301,3423470398014,0
8814634,7640233340035,0
9869454,3423473998556,0
9869462,3423473997559,0
9936204,3423473997658,0
9725185,3423473985457,0
8844193,7640233342565,0
8844185,7640233342558,0
9919275,3423478468153,0
9919267,3423478468054,0
8829145,7640233342459,0
8829152,7640233342466,0
3745312,9899999129325,0
3752961,5012712004233,0
3478708,5060428970007,3000
8726606,5060107330085,480
8695637,5060107330740,330
8695629,5060107330764,360
8695678,5060107335875,192
8695660,5060107335868,216
8816142,5060107335882,210
9943838,5060107337237,480
8695645,5060107330931,350
9682428,5060107330276,420
9874587,5060107332027,490
8743296,5060503502260,420
8695652,5060107337534,420
8717829,5060107332614,420
8695355,5060107335950,210
8695363,5060107336018,210
9682477,5060107330382,490
9682436,5060107330368,490
8738999,5060107330306,210
9874603,5060107335103,330
9682451,5060107332096,420
9998683,5060107333901,270
9682469,5060107332119,270
8748394,5060107332058,270
9682444,5060107332034,240
9874611,5060107332225,420
8802639,5060539181439,0
8799504,5060539180487,0
8799488,5060539180494,0
8799496,5060539180227,0
9914581,5060539180500,0
9914565,5060539180548,0
2392694,9899999155669,0
2270908,9899999155683,0
2469419,9899999162209,0
2270882,9899999155720,0
2270890,9899999155706,0
982041,5011408028843,90
9793704,5011408028034,90
982108,50991297,120
8837155,3600524109783,60
9948209,5011408043143,36
982090,50991303,120
9841404,5011408060126,48
9505496,5011408002270,60
982074,5011408011821,48
9818238,3600523230754,0
2343861,5012376022628,0
915694,5012376019710,0
2343853,9899999168393,0
915686,9899999168010,0
9995382,3600523682836,48
8772931,3600524055332,90
8772949,3600524055349,90
8841231,3600524142902,60
8772998,3600524055356,72
8772964,3600524056308,48
8772972,3600524055325,48
8806861,3600524134976,60
9447616,3600524055752,48
3083813,3600520432724,120
9887852,3600523583324,120
8772980,3600523493487,96
9718982,3600522496038,120
8749210,3600524029609,90
8806853,3600524135300,96
9447608,3600520752471,120
8734493,3600523586417,0
9884461,3600522981213,24
8711111,3600523705108,60
9895319,3600523586912,0
9895327,3600522713418,0
8821100,3600523610358,0
8741365,3600524029647,0
8828873,3600524134860,0
8701567,3600523970698,0
8763807,3600522215899,0
8810442,3600524135645,0
8810467,3600524135386,0
8810459,3600524128494,0
8810434,3600524127992,0
8741381,3600524030353,0
8741373,3600524030452,0
8810426,3600524135577,0
8787822,3600523900701,0
8771438,3600524074807,0
8771446,3600524075583,0
8771412,3600524074524,0
8771420,3600524074661,0
9887878,3600523587346,0
8741357,3600524029951,0
8828865,3600524135119,0
9995390,3600523682768,0
3849239,9899999179658,0
3849247,9899999179665,0
9949215,5055172200609,144
9648692,5055172200036,0
406298,5014162003996,0
8114357,9899999176060,3
1036771,5098928121568,0
1079623,5016192303213,0
1224609,5016192302216,10
1079615,5016695310060,0
1087105,5016192301233,40
1187111,9899999081173,0
9885831,5035559050058,0
915736,5035559026206,0
3006467,5035559026152,0
325282,5035559015620,0
4019568,,0
1180728,9899999186779,0
1180355,9899999115885,0
2276509,5014162008298,0
3432549,9899999172444,4020
3432531,9899999172451,12
4049680,7323190182442,0
159111,5012509123390,24
270652,5012509123406,120
4094355,9899999184430,500
3464690,9899999125723,0
3396785,9899999106470,50
